id,osm_id,nome,nome_fr,quota_m,tag_altitudine,lat,lon,valle,provincia,gruppo_montuoso,prominenza_m,croce_vetta,difficolta_via_normale,dislivello_via_normale_m,rifugio_appoggio,wikidata,wikipedia,salita_personale,data_salita,note
1530,4918161086,La Rossa,,2319,2000+,45.3737331,7.4176001,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1531,795088356,Monte Granè,,2318,2000+,44.6891826,7.1218383,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
1532,1333977452,Monte Ray,,2318,2000+,44.2295359,7.3608236,Valle Gesso,CN,Alpi Marittime,,,,,,Q31673733,,no,,
1533,7943558307,Le Torrette,,2318,2000+,45.8404175,8.0255207,Valsesia,VB,Alpi Pennine,,,,,,,,no,,
1534,12738319483,Rocca Nera,,2318,2000+,44.6711907,7.139634,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
1535,461614655,Rocca Corna Est,,2317,2000+,44.4637582,7.0632066,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1536,1952482644,Punta Marsè,,2317,2000+,45.3751879,7.3981161,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1537,648758493,Monte Estelletta,,2316,2000+,44.455888,6.977327,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1538,6030768152,Massa della Sajunca,,2314,2000+,45.8871958,8.1047309,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1539,2477800008,Monte Mora,,2313,2000+,45.9508391,8.1918458,Valle Anzasca,VB,Alpi Pennine,,,,,,Q31648896,,no,,
1540,3623957478,Monte Ciastella,,2313,2000+,44.2828663,7.1236013,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1541,1322954386,Monte Chirle,,2312,2000+,44.5059853,7.0314757,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
1542,6010763875,el Mill,,2312,2000+,45.8457401,8.0134638,Valsesia,VB,Alpi Pennine,,,,,,,,no,,
1543,11049916071,Cima senza nome,,2312,2000+,45.9276266,8.0800122,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1544,2612702035,Punta Melmise,,2310,2000+,45.1048532,6.7176848,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1545,6239348921,Pizzo Creggio,,2310,2000+,46.2911094,8.2370453,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31655256,,no,,
1546,11144935943,Punta Ciarmetta,,2310,2000+,44.5309055,7.0541093,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
1547,13322839655,Bric dell'Omo,,2310,2000+,44.1799996,7.6456261,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1548,6127921622,Pizzo Troggi,,2309,2000+,46.3094538,8.2948754,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1549,6443976286,Monte Diavolo,,2308,2000+,45.5627427,7.5216724,Valle dell'Orco,TO,Alpi Graie,,,,,,,,no,,
1550,6881125295,Rocca dell'Inferno,,2307,2000+,44.2071627,7.7531428,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1551,648758602,Monte Baret,,2306,2000+,44.4182365,7.0621277,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1552,1907533223,Monte Garbella,,2306,2000+,44.1843022,7.4756133,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1553,3264446982,Pizzo di Campolatte,,2306,2000+,46.2135891,8.448773,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31652819,,no,,
1554,4340696871,Monte Pianard,,2306,2000+,44.2075245,7.4651995,Valle Vermenagna,CN,Alpi Marittime,,si,,,,,,no,,
1555,648758640,Monte Piegu,,2305,2000+,44.4379758,7.0848599,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1556,2619504500,Cima di San Lorenzo,,2305,2000+,44.2023408,7.7035066,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1557,1878614656,Monte Rosso del Croso,,2304,2000+,45.7182945,7.9557609,Valle Cervo,VC,Alpi Biellesi,,,,,,Q31674254,,no,,
1558,1907533232,Punta dell'Aiera,,2302,2000+,44.2195098,7.4621948,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1559,3205769625,Cima senza nome,,2302,2000+,45.6192713,7.9462425,Valle Cervo,VC,Alpi Biellesi,,si,,,,,,no,,
1560,3651180692,Monte Alpette,,2302,2000+,44.9490704,6.8875147,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
1561,5119784940,Punta Imperatoria,,2302,2000+,45.191963,7.3274379,Valle non classificata,TO,Gruppo non classificato,,,,,,Q3861457,it:Punta Imperatoria,no,,
1562,1619040547,Cima del Becco / Cime du Bec,Cime du Bec,2301,2000+,44.1495239,7.6198651,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1563,2535261431,Monte Togano,,2301,2000+,46.0898416,8.3946379,Val d'Ossola,VB,Alpi Lepontine,1472,,,,,Q3862074,it:Monte Togano,no,,
1564,5906782305,Cima senza nome,,2301,2000+,45.2019135,7.2523064,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1565,2357997613,Lo Gromet,,2300,2000+,44.3679679,7.2409425,Valle Grana,CN,Alpi Cozie Sud,,,,,,,,no,,
1566,1778182961,Punta dell'Omo,,2299,2000+,44.3801553,7.2172241,Valle Grana,CN,Alpi Cozie Sud,,,,,,Q31666590,,no,,
1567,2430563823,Torrione Lagoscuro,,2299,2000+,45.2773517,7.294554,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1568,4918161085,Cima senza nome,,2299,2000+,45.3740499,7.4209998,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1569,1233000669,Vantacul,,2298,2000+,44.8482957,7.1509658,Val Pellice,TO,Alpi Cozie Sud,,,,,,,,no,,
1570,2638272027,Rocca Tovo,,2298,2000+,45.2955642,7.1875827,Valli di Lanzo,TO,Alpi Graie,,,,,,Q66205415,,no,,
1571,2949606119,Colle Bercia,,2298,2000+,44.9208293,6.7794301,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1572,5163440469,Cime Battaglia,,2298,2000+,45.5596692,7.7485069,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1573,6324961437,Cima senza nome,,2296,2000+,46.1928097,8.45078,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1574,6885291834,Bricchi Neri,,2296,2000+,44.165067,7.7751106,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1575,9462974152,Cima Balmassa,,2296,2000+,44.1520918,7.4888858,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1576,1863941942,Cima Varirosa,,2292,2000+,44.3258059,7.120792,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,Q134894420,,no,,
1577,1108366666,Punta del Cavallo,,2290,2000+,44.6033551,7.0373005,Valle Varaita,TO,Alpi Cozie Sud,,,,,,,,no,,
1578,1962502778,Cima del Bergamasco,,2290,2000+,45.7095042,7.9874944,Valle Cervo,VC,Alpi Biellesi,,,,,,,,no,,
1579,3763515830,Pala Rusà,,2290,2000+,45.2024529,7.2322945,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1580,7839677061,Monte Glantin,,2290,2000+,45.0378703,7.1404673,Val Sangone,TO,Alpi Cozie Nord,,,,,,,,no,,
1581,1030721244,Pizzo Ragno,,2289,2000+,46.1013935,8.4219597,Val d'Ossola,VB,Alpi Lepontine,,si,,,,Q3906006,it:Pizzo Ragno,no,,
1582,4539347620,Pizzo Ruggia,,2289,2000+,46.1928414,8.4827599,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31652369,it:Pizzo Ruggia,no,,
1583,1778182956,Monte Borel,,2287,2000+,44.3747089,7.1937809,Valle Grana,CN,Alpi Cozie Sud,,,,,,Q31666608,,no,,
1584,2371195909,Monte Autes,,2286,2000+,44.3208008,7.1230191,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1585,2455680811,Cima Passet,,2283,2000+,45.9478533,8.0832831,Valle Anzasca,VB,Alpi Pennine,,,,,,Q31648833,,no,,
1586,996372565,Monte Muretto,,2282,2000+,45.0692654,7.1780205,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q31666985,,no,,
1587,1306089581,Rocca Cernauda,,2282,2000+,44.4370602,7.1972155,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1588,3264446980,Pizzo del Corno,,2280,2000+,46.2003996,8.4509535,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31652587,,no,,
1589,5999636110,Cima senza nome,,2280,2000+,44.9242702,6.7809503,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1590,6749695638,Cima senza nome,,2279,2000+,44.9087833,6.783,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1591,3302752670,Punta del Lusco,,2278,2000+,44.2014872,7.7811151,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1592,1420057665,Monte Servatun,,2277,2000+,44.2248776,7.4599308,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1593,2553132351,Cima senza nome,,2275,2000+,45.4595541,7.6410816,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1594,11670262688,Punta della Cinquegna,,2275,2000+,46.0252005,8.1420366,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31649809,,no,,
1595,1907533218,Cime del Roc,,2274,2000+,44.1962155,7.404049,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
1596,4972047025,Becco Gianaccia,,2274,2000+,45.8144607,7.9577057,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1597,4584238050,d'Sender Houre,,2272,2000+,45.8351291,7.9013253,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1598,1030721266,Pizzo Nona,,2271,2000+,46.0970688,8.412951,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31650780,,no,,
1599,3264446974,Goletta di Medaro,,2271,2000+,46.2271157,8.4979234,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1600,9845850657,Cima senza nome,,2271,2000+,46.428052,8.4298396,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1601,5286681452,Punta di Balaour,,2270,2000+,44.3333285,7.0112367,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1602,5435049396,Rocca del Prete,,2270,2000+,45.1874646,7.2208626,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1603,9713713724,Cima senza nome,,2270,2000+,45.0302333,6.6816,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1604,10313775685,Cima La Rocco,,2270,2000+,45.5274431,7.5835614,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1605,3757989333,Cresta Nera,,2268,2000+,44.9699704,6.7694993,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1606,9577418112,Bec dei Binej,,2268,2000+,45.5405935,7.73283,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1607,6338099779,I Tre Pizzi,,2267,2000+,45.9339781,8.1312474,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1608,6695789709,Corno di Scarpignano,,2267,2000+,45.9703921,8.1865788,Valle Anzasca,VB,Alpi Pennine,,,,,,Q31649154,,no,,
1609,2877345637,La Selletta,,2265,2000+,45.0413483,6.7085251,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1610,3264446981,Pizzo della Forcola,,2265,2000+,46.2058589,8.4509047,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1611,3826098059,Sperone Centrale,,2265,2000+,44.2615203,7.6015415,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1612,3870625687,Bec Renon,,2265,2000+,45.565127,7.7581256,Valle non classificata,TO,Gruppo non classificato,,,,,,Q31676378,,no,,
1613,10937906858,Cima senza nome,,2265,2000+,44.7482724,7.1186256,Val Pellice,TO,Alpi Cozie Sud,,,,,,,,no,,
1614,2476577784,Monte Torretta del Prete,,2264,2000+,45.1983011,7.3334028,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1615,5215979204,Il Truc,,2263,2000+,45.2054946,7.2736093,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1616,9460690649,Clot di Mouton,,2262,2000+,44.9243212,7.0191887,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
1617,10767893295,Bric Campanin,,2262,2000+,44.1577872,7.6009778,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1618,11670262689,q.2262,,2262,2000+,46.0260195,8.1337486,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1619,1907533221,Monte Colombo,,2261,2000+,44.1738386,7.4866529,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1620,1217479120,Il Ferà,,2260,2000+,44.1478561,7.7066257,Valle Tanaro,CN,Alpi Liguri,,,,,,,,no,,
1621,5131181859,Becco Rosso,,2260,2000+,44.3525556,6.9814173,Valle Stura di Demonte,CN,Alpi Marittime,,si,,,,,,no,,
1622,5467875415,Cima Gardun,,2260,2000+,44.3648462,7.2338236,Valle Grana,CN,Alpi Cozie Sud,,,,,,,,no,,
1623,2619492774,Cima dei Cuni / Cime du Coin,Cime du Coin,2259,2000+,44.160337,7.6279215,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1624,6443976291,Cima Orletto,,2258,2000+,45.5507155,7.5573127,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1625,2485670426,Cima Ruscarina,,2257,2000+,44.1768461,7.8351445,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1626,4880847575,La Merola,,2257,2000+,45.4504688,7.2655664,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1627,5435049395,Cima senza nome,,2257,2000+,45.1865655,7.2224037,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1628,2448117852,Cima senza nome,,2255,2000+,45.9430643,7.9984031,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1629,4031897288,Punta Ralfino,,2254,2000+,44.4630733,6.9394057,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1630,4918161090,Punta dell'Aggia,,2254,2000+,45.3701674,7.4296834,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1631,6338099780,Cima senza nome,,2254,2000+,45.9337555,8.1325441,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1632,5306033526,Roc Buccie,,2253,2000+,44.8931009,6.8127787,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
1633,6776683718,Cima senza nome,,2251,2000+,45.4627634,7.137778,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1634,2485670427,Cima Ferrarine,,2249,2000+,44.1826891,7.8463057,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1635,3343546917,Monte Arià,,2249,2000+,45.1450746,6.9384321,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1636,10267423279,Cima Camughera,,2249,2000+,46.094641,8.1803358,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31650747,,no,,
1637,11427217231,Pizzo delle Rossole,,2249,2000+,45.9537636,8.2329692,Valsesia,VB,Alpi Pennine,,,,,,,,no,,
1638,9851082919,Cima senza nome,,2248,2000+,46.433872,8.4333092,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1639,2585368259,q2247,,2247,2000+,46.0385146,8.1080125,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1640,1030721243,Pizzo Tignolino,,2246,2000+,46.0848613,8.3735441,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31650630,,no,,
1641,5517884377,Punta del Canalaccio,,2246,2000+,45.7137328,8.01607,Valsesia,BI,Alpi Pennine,,,,,,Q31674422,,no,,
1642,2440329095,Crest Montù,,2245,2000+,45.2528381,7.3013227,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1643,2755968677,Pizzo Nona,,2245,2000+,45.933449,8.145914,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1644,5311964544,Cima senza nome,,2245,2000+,44.2517129,7.0378777,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1645,1602653534,Cima Peracontard,,2244,2000+,44.3696477,7.1897439,Valle Grana,CN,Alpi Cozie Sud,,,,,,,,no,,
1646,5071836815,Q.2244,,2244,2000+,45.8320392,7.9951015,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1647,6338099781,Cima senza nome,,2244,2000+,45.9337751,8.1335333,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1648,9799017998,Cima senza nome,,2244,2000+,45.175248,6.9648817,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1649,12985135906,q.2244,,2244,2000+,46.0243829,8.1439161,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1650,5194838955,Punta del Corteis,,2243,2000+,45.7254362,8.0072833,Valsesia,BI,Alpi Pennine,,,,,,,,no,,
1651,648758505,Monte Cros,,2242,2000+,44.4476731,7.0227617,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1652,2430567015,Monte Ciriunda,,2242,2000+,45.2702371,7.3064647,Valli di Lanzo,TO,Alpi Graie,,si,,,,,,no,,
1653,2531749385,Cima senza nome,,2242,2000+,46.1253576,8.1419446,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1654,4927710715,Chastal,,2242,2000+,45.9458532,8.1748715,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1655,6241394883,Cima senza nome,,2241,2000+,46.0758756,8.1488779,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1656,9799017997,Cima senza nome,,2241,2000+,45.1744778,6.9646895,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1657,6885060990,Rocche di Serpentera,,2239,2000+,44.1995668,7.7128687,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1658,1373136385,Pizzo L'Omasca,,2238,2000+,46.1828638,8.1650665,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31652184,,no,,
1659,4941920447,Punta Tandues,,2238,2000+,45.0843499,7.0736487,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1660,7966010447,Punta Parete,,2238,2000+,45.8308278,7.995685,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1661,2439707677,Monte Crestas,,2237,2000+,45.2084538,7.2193031,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1662,6105523667,Monte Larone,,2237,2000+,46.2190639,8.3624537,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31653036,,no,,
1663,1373132225,Cima Mattaroni,,2236,2000+,46.1549855,8.1520512,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31651636,,no,,
1664,7236788628,Punta di Leitusa,,2236,2000+,45.5360991,7.6388326,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1665,1946111216,Punta della Croce,,2234,2000+,45.1841082,7.3324139,Valle non classificata,TO,Gruppo non classificato,,,,,,Q3925750,it:Punta della Croce,no,,
1666,2264670171,Colma Bella,,2232,2000+,45.8797058,8.0346781,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1667,2967623996,Punta del Pizzo,,2232,2000+,45.9255419,8.2127613,Valsesia,VB,Alpi Pennine,,,,,,,,no,,
1668,3672285891,Q. 2278,,2232,2000+,45.9300819,8.2102818,Valsesia,VB,Alpi Pennine,,,,,,,,no,,
1669,5682536522,Punta Quinseina di Santa Elisabetta,,2231,2000+,45.4578862,7.643483,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1670,1072409530,Cima Besimauda (Bisalta),,2230,2000+,44.2698933,7.6059374,Valle Vermenagna,CN,Alpi Marittime,,,,,,Q3250659,it:Bisalta,no,,
1671,2994974287,Rocca Limburny,,2230,2000+,44.4272873,6.9862524,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1672,4272910899,Corona Troggi,,2230,2000+,46.3081216,8.2955973,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31655593,,no,,
1673,5302285828,Monte Tovo,,2230,2000+,45.6450121,7.9619487,Valle Cervo,VC,Alpi Biellesi,,,,,,Q3862085,it:Monte Tovo,no,,
1674,5342229815,Rocca del Ferà,,2230,2000+,44.1464041,7.7100957,Valle Tanaro,CN,Alpi Liguri,,,,,,,,no,,
1675,6885291843,Rocche Biecai,,2230,2000+,44.1827251,7.7252212,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1676,6945473794,Croce del Mezzodì,,2230,2000+,46.1846217,8.2370317,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1677,5131801021,Punta Salarua,,2229,2000+,45.7833149,7.978809,Valle non classificata,VC,Gruppo non classificato,,,,,,,,no,,
1678,5452054434,Costabella,,2229,2000+,45.1868666,7.2767331,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1679,2148008143,Punta Vallotta,,2228,2000+,45.5618616,7.4880687,Valle dell'Orco,TO,Alpi Graie,,,,,,,,no,,
1680,2439721614,Punta Lance,,2228,2000+,45.2067642,7.2403196,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1681,5182373420,Cima Guglielma,,2228,2000+,44.1646141,7.4908916,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1682,5306332424,Rocher de la Garde,Rocher de la Garde,2228,2000+,45.0174464,6.7531425,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1683,648758503,Monte Ciabert,,2227,2000+,44.4426441,7.0195675,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1684,3745142782,Monte Cavalgrosso,,2227,2000+,45.5810038,7.8924769,Valle Cervo,TO,Alpi Biellesi,,,,,,,,no,,
1685,1907533222,Monte Costassa,,2225,2000+,44.1975715,7.4154562,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
1686,2638493070,Rocca Tovetto,,2224,2000+,45.2951647,7.1736649,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1687,1946046049,Punta Sbaron,,2223,2000+,45.1790258,7.2799087,Valle non classificata,TO,Gruppo non classificato,,,,,,Q24940429,,no,,
1688,5137636993,Monte Castello,,2220,2000+,46.4107907,8.4227988,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31657637,,no,,
1689,7896092904,Sasso Bianco,,2220,2000+,46.0928646,8.4155072,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1690,8219843224,Corona Troggi meridionale,,2220,2000+,46.3043705,8.2930322,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1691,1378359171,Cima Cars,,2218,2000+,44.2197091,7.7030455,Valle Pesio,CN,Alpi Marittime,,,,,,Q96943351,,no,,
1692,6881115449,Monte Castello,,2217,2000+,44.2068938,7.7434515,Valle Pesio,CN,Alpi Marittime,,,,,,Q108937834,it:Monte Castello (Valle Ellero),no,,
1693,7849520081,Cima senza nome,,2217,2000+,45.0323667,7.1925167,Val Sangone,TO,Alpi Cozie Nord,,,,,,,,no,,
1694,1957998003,Punta Curbasiri,,2214,2000+,45.0072907,7.1818215,Val Sangone,TO,Alpi Cozie Nord,,,,,,,,no,,
1695,4007229153,Cima Giosolette,,2214,2000+,44.1721972,7.5272738,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1696,2204645906,La Cona,,2212,2000+,45.8059133,7.9842635,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1697,2021639485,Punta Muret,,2211,2000+,44.9692374,7.1081486,Val Sangone,TO,Alpi Cozie Nord,,si,,,,Q18785549,it:Punta Muret,no,,
1698,6680606855,Cima di Meri,,2211,2000+,46.251544,8.3763671,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31654018,,no,,
1699,6239437067,Pizzetta di Brumei,,2210,2000+,46.2633531,8.2743299,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1700,7366363965,Tignolino di Trontano,,2210,2000+,46.0877867,8.3706041,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1701,5301882925,Poggio Carabinieri,,2209,2000+,44.8956413,6.7853665,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1702,9713762247,Cima senza nome,,2209,2000+,45.0449833,6.7086667,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1703,1952489360,Cima senza nome,,2208,2000+,45.3785049,7.395709,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1704,6749695640,Cima senza nome,,2208,2000+,44.91035,6.7862667,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1705,802090025,Cima senza nome,,2206,2000+,44.3547846,7.0847654,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1706,1778182959,Monte Prapian,,2205,2000+,44.3617179,7.2563712,Valle Grana,CN,Alpi Cozie Sud,,,,,,,,no,,
1707,2024736649,Punta Raccias,,2205,2000+,44.9733678,7.0798332,Val Sangone,TO,Alpi Cozie Nord,,,,,,,,no,,
1708,4927710719,Cima del Forno,,2205,2000+,45.946409,8.1750083,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1709,11961408345,Gran Clot,,2205,2000+,45.0267785,7.1525601,Val Sangone,TO,Alpi Cozie Nord,,,,,,,,no,,
1710,1602653529,Monte Gorfi,,2203,2000+,44.3616945,7.1881027,Valle Grana,CN,Alpi Cozie Sud,,,,,,,,no,,
1711,3790231465,Monte Vaccarezza,,2203,2000+,45.3577168,7.4630407,Valle dell'Orco,TO,Alpi Graie,,,,,,Q113862273,,no,,
1712,5129266911,Pizzo di Locciastesa,,2203,2000+,46.2352179,8.391217,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31653569,,no,,
1713,6885291837,P.ta Havis de Giorgio,,2203,2000+,44.1877687,7.7272767,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1714,1030721229,Testa di Menta,,2202,2000+,46.075997,8.3733983,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31804577,,no,,
1715,1373133270,Cima del Tirone,,2202,2000+,46.1625828,8.1497535,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q22503302,,no,,
1716,2093448408,Bec di Nona,,2202,2000+,45.3539014,7.27397,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1717,4030955453,Cima senza nome,,2202,2000+,45.0816077,6.9944898,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1718,3279093561,Monte Bocciarda,,2201,2000+,45.0052422,7.2006969,Val Sangone,TO,Alpi Cozie Nord,,,,,,,,no,,
1719,4524541903,Pizzo di Fontanalba,,2200,2000+,46.1996594,8.4664952,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q3905411,it:Pioda di Crana,no,,
1720,12250076110,Cima senza nome,,2200,2000+,46.2201974,8.5161052,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1721,6943258930,Pizzo di Mezzo,,2196,2000+,46.1814807,8.1706417,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1722,2415873221,Monte Plu,,2195,2000+,45.3348979,7.3184223,Valli di Lanzo,TO,Alpi Graie,,,,,,Q21194654,it:Monte Plu,no,,
1723,13322839652,Testa San Salvatore,,2195,2000+,44.1743638,7.6241553,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
1724,260547951,Cima della Laurasca,,2193,2000+,46.0581908,8.4757338,Val d'Ossola,VB,Alpi Lepontine,,si,,,,Q3676806,it:Cima della Laurasca,no,,
