ID OSM,Nome cima,Quota cima,Tag altitudine,Valle,Catena,Provincia
2442368232,Monte Jurin,2188,2000+,Valle Vermenagna,Alpi Marittime,CN
4463097657,Punta dell'Usciolo,2187,2000+,Valsesia,Alpi Pennine,VB
7236750721,Monte Rosso,2187,2000+,Valle Soana,Alpi Graie,TO
2485670428,Punta Torracca,2185,2000+,Valle Tanaro,Alpi Liguri,CN
6913892051,Pizzo Nava,2184,2000+,Val d'Ossola,Alpi Lepontine,VB
1030721263,Pizzo Stagno,2183,2000+,Val d'Ossola,Alpi Lepontine,VB
3166630806,Cimone di Cortechiuso,2183,2000+,Val d'Ossola,Alpi Lepontine,VB
6616993954,Cima di Binà,2181,2000+,Val d'Ossola,Alpi Lepontine,VB
6710630281,Rocche di Seirasso,2181,2000+,Valle Pesio,Alpi Marittime,CN
4918161091,Punta Gias Vej,2180,2000+,Valli di Lanzo,Alpi Graie,TO
1506098723,Monte Rondo,2179,2000+,Val d'Ossola,Alpi Lepontine,VB
3745142783,Monte La Torretta,2179,2000+,Valle Cervo,Alpi Biellesi,TO
6952655247,Croce dei Meri,2179,2000+,Val d'Ossola,Alpi Lepontine,VB
2619483364,Cima Pitte,2175,2000+,Valle Vermenagna,Alpi Marittime,CN
2127885352,Cima Ròsta,2173,2000+,Valle dell'Orco,Alpi Graie,TO
5092219990,La Loccia,2173,2000+,Valle Anzasca,Alpi Pennine,VB
1878553670,Monte Capio,2172,2000+,Valsesia,Alpi Pennine,VB
2431011598,Cima Ciuaiera,2172,2000+,Valle Tanaro,Alpi Liguri,CN
3375067730,Schegge di Muino Cima N,2170,2000+,Val d'Ossola,Alpi Lepontine,VB
2942322620,Rocca Albert,2169,2000+,Valle Grana,Alpi Cozie Sud,CN
2996876241,Monte Angiolino,2168,2000+,Valle dell'Orco,Alpi Graie,TO
2062645258,Monte Corso del Cavallo Ovest,2166,2000+,Valle Stura di Demonte,Alpi Marittime,CN
5117681262,Pizzo di Corte Cerino,2166,2000+,Val d'Ossola,Alpi Lepontine,VB
2447921232,Rocche Giardina,2165,2000+,Valle Pesio,Alpi Marittime,CN
2737042689,Pizzo dei Diosi,2163,2000+,Val d'Ossola,Alpi Lepontine,VB
3375067660,Schegge di Muino Cima Centrale,2163,2000+,Val d'Ossola,Alpi Lepontine,VB
4927711541,Corno del Sole o Sonnehorn,2163,2000+,Valle Anzasca,Alpi Pennine,VB
2431189846,Monte Pramand,2162,2000+,Val di Susa,Alpi Cozie Nord,TO
970679375,Monte Massone,2161,2000+,Valsesia,Alpi Pennine,VB
4599751298,Punta Palit,2161,2000+,Valle Soana,Alpi Graie,TO
5251805415,Cima d'Agaro,2160,2000+,Val d'Ossola,Alpi Lepontine,VB
3992922418,Monte Uja,2159,2000+,Val Sangone,Alpi Cozie Nord,TO
648758952,Costa Chiggia,2158,2000+,Valle Maira,Alpi Cozie Sud,CN
2140100318,Monte Arzola,2156,2000+,Valle dell'Orco,Alpi Graie,TO
7647477089,Monte Zeda,2156,2000+,Val d'Ossola,Alpi Lepontine,VB
1474296216,Punta Mirauda,2155,2000+,Valle Vermenagna,Alpi Marittime,CN
2737042800,Cimone di Straolgio,2151,2000+,Val d'Ossola,Alpi Lepontine,VB
3569943815,Bec Rosso,2150,2000+,Valle Vermenagna,Alpi Marittime,CN
2285884778,Corno del Sole - cima Ovest,2149,2000+,Valle Anzasca,Alpi Pennine,VB
6249502467,Monte Forcolaccia,2149,2000+,Val d'Ossola,Alpi Lepontine,VB
8992013659,Trucco delle Vaccare,2149,2000+,Val di Susa,Alpi Cozie Nord,TO
2297066365,Anticima Monte Mucrone,2148,2000+,Valle Cervo,Alpi Biellesi,VC
2619471539,Bec Matlas,2148,2000+,Valle Vermenagna,Alpi Marittime,CN
4332019714,Monte Merqua,2148,2000+,Valle Gesso,Alpi Marittime,CN
5128497424,Pizzo Camino,2148,2000+,Valsesia,Alpi Pennine,VB
2996876240,Uja di Corio,2147,2000+,Valle dell'Orco,Alpi Graie,TO
2638493073,Rocca Turale,2146,2000+,Valli di Lanzo,Alpi Graie,TO
5194838956,Punta del Campanile,2145,2000+,Valsesia,Alpi Pennine,BI
1506098264,Cima Lariè,2144,2000+,Val d'Ossola,Alpi Lepontine,VB
1778182962,Rocca Cucuja,2144,2000+,Valle Grana,Alpi Cozie Sud,CN
2124032706,Monte Antoroto,2144,2000+,Valle Tanaro,Alpi Liguri,CN
2629499935,Punta di Trivera,2144,2000+,Val d'Ossola,Alpi Lepontine,VB
3265304479,Monte Castello,2141,2000+,Val d'Ossola,Alpi Lepontine,VB
6014030955,Cima Preronda,2140,2000+,Valle Anzasca,Alpi Pennine,VB
3203060237,Punta di Santa Maria,2138,2000+,Valle Tanaro,Alpi Liguri,CN
1030721258,Cima Marsicce,2135,2000+,Val d'Ossola,Alpi Lepontine,VB
2192119245,Cima Mutta,2135,2000+,Valle Anzasca,Alpi Pennine,VB
2430569463,Rocca Moross,2135,2000+,Valli di Lanzo,Alpi Graie,TO
2531749427,Punta della Forcoletta,2135,2000+,Val d'Ossola,Alpi Lepontine,VB
3833231730,Cima Vallone,2135,2000+,Valle non classificata,Gruppo non classificato,TO
4917849089,Cima dei Rossi,2134,2000+,Valsesia,Alpi Pennine,VB
1506098580,Loccia dei Balmetti,2133,2000+,Val d'Ossola,Alpi Lepontine,VB
2114196716,Roccia Agnelliera,2133,2000+,Valle Maira,Alpi Cozie Sud,CN
4968629107,Cengio del Badile,2132,2000+,Valle Anzasca,Alpi Pennine,VB
920866050,Monte Birrone,2131,2000+,Valle Grana,Alpi Cozie Sud,CN
970679017,Eyehorn,2131,2000+,Valsesia,Alpi Pennine,VB
648758950,Monte Festa,2130,2000+,Valle Maira,Alpi Cozie Sud,CN
2104172832,Bec Baral,2130,2000+,Valle Vermenagna,Alpi Marittime,CN
1778182963,Rocca Pergo Piccola,2128,2000+,Valle Grana,Alpi Cozie Sud,CN
4525001436,Monte Loccia di Peve,2127,2000+,Val d'Ossola,Alpi Lepontine,VB
5152994357,Monte Barsi,2127,2000+,Valle Varaita,Alpi Cozie Sud,CN
7736743399,Monte Fautet,2125,2000+,Val Pellice,Alpi Cozie Sud,TO
12094264674,Corno di Rima,2122,2000+,Valle Anzasca,Alpi Pennine,VB
1232995576,Monte Vandalino,2121,2000+,Val Pellice,Alpi Cozie Sud,TO
4917849088,Cengio dell’Omo,2120,2000+,Valsesia,Alpi Pennine,VB
3997580019,Cima Scaravini,2119,2000+,Valsesia,Alpi Pennine,VB
1523889954,Poggio Tre Croci,2117,2000+,Valle non classificata,Gruppo non classificato,TO
2367834663,Testa Gardon,2117,2000+,Valle Grana,Alpi Cozie Sud,CN
4463091990,Cima Ravinella,2117,2000+,Valsesia,Alpi Pennine,VB
1556801873,Punta dell'Aquila,2115,2000+,Val Sangone,Alpi Cozie Nord,TO
10951772498,Vandalino Ovest,2115,2000+,Val Pellice,Alpi Cozie Sud,TO
4972047026,Cima dell'Otgnoso,2112,2000+,Valle Anzasca,Alpi Pennine,VB
9859913018,Truc Infernet,2112,2000+,Val Germanasca,Alpi Cozie Sud,TO
648758998,Monte Buch,2111,2000+,Valle Maira,Alpi Cozie Sud,CN
1030721231,Cima Pedum,2111,2000+,Val d'Ossola,Alpi Lepontine,VB
2473533762,Cima dei Turni,2110,2000+,Valle Anzasca,Alpi Pennine,VB
3906134035,Truc del Buscajun,2110,2000+,Valle Cervo,Alpi Biellesi,TO
6829206151,Cima del Vallè,2110,2000+,Valsesia,Alpi Pennine,VB
2189526172,Cengio Alto,2109,2000+,Valle Anzasca,Alpi Pennine,VB
1685918646,Cima Quattro Denti,2108,2000+,Val di Susa,Alpi Cozie Nord,TO
2107042209,Testa Missirola,2107,2000+,Valli di Lanzo,Alpi Graie,TO
5129427727,Cima degli Uccelli,2107,2000+,Val d'Ossola,Alpi Lepontine,VB
5022970459,Monte Cotolivier,2105,2000+,Valle non classificata,Gruppo non classificato,TO
3666925487,Corno di Vegliana,2102,2000+,Valle Anzasca,Alpi Pennine,VB
1556799126,Punta della Meina,2101,2000+,Val Sangone,Alpi Cozie Nord,TO
6864066780,Punta Bussaia,2101,2000+,Valle Vermenagna,Alpi Marittime,CN
3569943816,Cima Baban,2100,2000+,Valle Vermenagna,Alpi Marittime,CN
2485670429,Punta dei Termini,2099,2000+,Valle Tanaro,Alpi Liguri,CN
6884902554,Cima della Madonna,2099,2000+,Valle Pesio,Alpi Marittime,CN
1030721234,Pizzo Proman,2098,2000+,Val d'Ossola,Alpi Lepontine,VB
6852400214,Punta Pellerina,2097,2000+,Valle Pesio,Alpi Marittime,CN
5441253273,Punta Castello,2096,2000+,Valle Anzasca,Alpi Pennine,VB
3302753830,Monte Fantino,2094,2000+,Valle Pesio,Alpi Marittime,CN
6376119485,Piano dei Test,2094,2000+,Valle Cervo,Alpi Biellesi,TO
2357997615,Rocca Pergo Grossa,2092,2000+,Valle Grana,Alpi Cozie Sud,CN
2372164619,Cima Durand,2092,2000+,Valle Pesio,Alpi Marittime,CN
4329880099,Testa del Parise,2092,2000+,Val d'Ossola,Alpi Lepontine,VB
2942322619,Monte Plum,2089,2000+,Valle Grana,Alpi Cozie Sud,CN
1190000836,Monte Salancia,2088,2000+,Val di Susa,Alpi Cozie Nord,TO
2349092437,Truc del Cuculo,2088,2000+,Val Sangone,Alpi Cozie Nord,TO
2375513078,Monte Russet,2088,2000+,Valle Varaita,Alpi Cozie Sud,CN
1381961971,Pizzo della Rossola,2087,2000+,Val d'Ossola,Alpi Lepontine,VB
1372940147,Cruit,2085,2000+,Val d'Ossola,Alpi Lepontine,VB
2664968324,Cima del Sassone,2085,2000+,Val d'Ossola,Alpi Lepontine,VB
9948249384,Monte Passet,2085,2000+,Valle Varaita,Alpi Cozie Sud,CN
2476577785,Tomba di Matolda,2084,2000+,Valle non classificata,Gruppo non classificato,TO
1537309542,Rocca del Colle,2083,2000+,Val di Susa,Alpi Cozie Nord,TO
5213313933,Corno della Busacca,2083,2000+,Valle Anzasca,Alpi Pennine,VB
1602653532,Cima Pera Puntua,2082,2000+,Valle Grana,Alpi Cozie Sud,CN
1036987061,Punta Pozzolo,2081,2000+,Val d'Ossola,Alpi Lepontine,VB
2216102187,Testone delle Tre Alpi,2081,2000+,Valsesia,Alpi Pennine,BI
2605783405,Pizzo Sergio,2079,2000+,Val d'Ossola,Alpi Lepontine,VB
2194230177,Cima Tre Croci,2078,2000+,Valle Anzasca,Alpi Pennine,VB
4525001464,Pizzo Cazzola,2074,2000+,Val d'Ossola,Alpi Lepontine,VB
2149616140,Monte Fautenio,2072,2000+,Valle dell'Orco,Alpi Graie,TO
2378391248,Cugno dell'Alpet,2072,2000+,Val Sangone,Alpi Cozie Nord,TO
4917849087,Cima Rimeo,2072,2000+,Valsesia,Alpi Pennine,VB
1907533220,Monte Barra,2071,2000+,Valle Gesso,Alpi Marittime,CN
2199956038,Punta Massarei,2071,2000+,Valsesia,Alpi Pennine,VB
2216102185,Monte Bo di Valsesia,2071,2000+,Valsesia,Alpi Pennine,BI
7147313661,Pizzo Desen,2071,2000+,Val d'Ossola,Alpi Lepontine,VB
5196899520,Punta La Cascinaccia,2069,2000+,Valle Cervo,Alpi Biellesi,VC
8764634397,Punta Culour,2067,2000+,Valle Maira,Alpi Cozie Sud,CN
2619496571,Testa di Murtel,2066,2000+,Valle Pesio,Alpi Marittime,CN
2439704780,Punta Tumlet,2064,2000+,Val di Susa,Alpi Cozie Nord,TO
4559289302,Cima dei Laghetti,2064,2000+,Valsesia,Alpi Pennine,VB
2664968260,Pizzo Formalone,2063,2000+,Val d'Ossola,Alpi Lepontine,VB
4523154274,Cima Trubbio,2062,2000+,Val d'Ossola,Alpi Lepontine,VB
2258334151,Monte Cervero,2061,2000+,Valle Anzasca,Alpi Pennine,VB
2442368231,Bric bassa del Carbone,2060,2000+,Valle Vermenagna,Alpi Marittime,CN
10979285247,Pizzo del Crac,2060,2000+,Valsesia,Alpi Pennine,VB
1783800690,Monte Ciarm,2057,2000+,Valle Grana,Alpi Cozie Sud,CN
3935761489,Cima dell'Uja,2057,2000+,Valle dell'Orco,Alpi Graie,TO
4524508272,Cima Alta,2056,2000+,Val d'Ossola,Alpi Lepontine,VB
1318622981,Testa del Duca,2055,2000+,Valle Pesio,Alpi Marittime,CN
2246528583,Punta Morionera,2055,2000+,Valle Stura di Demonte,Alpi Marittime,CN
4108076194,La Pizzetta,2054,2000+,Val d'Ossola,Alpi Lepontine,VB
9713762252,Punta Colomion,2054,2000+,Val di Susa,Alpi Cozie Nord,TO
6616993757,Cima di Campo,2053,2000+,Val d'Ossola,Alpi Lepontine,VB
303116097,Pizzo Marona,2051,2000+,Val d'Ossola,Alpi Lepontine,VB
1327999259,Punta Cressa,2051,2000+,Valle Cervo,Alpi Biellesi,TO
7132993120,Poggio Capret,2051,2000+,Val Chisone,Alpi Cozie Sud,TO
9827856369,Rocca Clarì,2051,2000+,Valle non classificata,Gruppo non classificato,TO
4911689505,Testa d'Ambrogiore,2050,2000+,Valle Cervo,Alpi Biellesi,VC
5194838953,Punta dello Scaletto,2046,2000+,Valsesia,Alpi Pennine,BI
6881125288,Monte Grosso,2046,2000+,Valle Pesio,Alpi Marittime,CN
10979285246,Cima Penninetto,2045,2000+,Valsesia,Alpi Pennine,VB
766609422,Monte Barone,2044,2000+,Valsesia,Alpi Pennine,BI
2214930081,Cimaron della Piana,2044,2000+,Valle Cervo,Alpi Biellesi,VC
10011642491,Spiz Becco,2043,2000+,Valle Anzasca,Alpi Pennine,VB
10222103427,Cima di Ganda Rossa,2043,2000+,Val d'Ossola,Alpi Lepontine,VB
5131801023,Punta Vasnera Occidentale,2042,2000+,Valle non classificata,Gruppo non classificato,VC
6715708927,Rocca della Sella,2040,2000+,Valle Pesio,Alpi Marittime,CN
1573162574,Monte Corso del Cavallo Est,2039,2000+,Valle Stura di Demonte,Alpi Marittime,CN
6549439227,Cima dell'Asnas,2039,2000+,Valsesia,Alpi Pennine,BI
798788357,Punta Selassa,2036,2000+,Val Pellice,Alpi Cozie Sud,TO
2131025576,Cima Loit,2035,2000+,Valle dell'Orco,Alpi Graie,TO
5131800220,Punta Vasnera Orientale,2035,2000+,Valle non classificata,Gruppo non classificato,VC
5301764425,Pera d'Aigle,2035,2000+,Val Chisone,Alpi Cozie Sud,TO
1783800694,Monte Longia,2034,2000+,Valle Grana,Alpi Cozie Sud,CN
2664968339,Schegge di Muino Cima S,2034,2000+,Val d'Ossola,Alpi Lepontine,VB
3252599093,Monte Forcolaccia,2034,2000+,Valsesia,Alpi Pennine,VB
11253802056,Corno del Pedum,2032,2000+,Val d'Ossola,Alpi Lepontine,VB
2216102186,Punta Scalaccia,2029,2000+,Valsesia,Alpi Pennine,BI
6004297280,Cima di Faut,2028,2000+,Valle Anzasca,Alpi Pennine,VB
6649149746,Colletta Sellar,2028,2000+,Val Chisone,Alpi Cozie Sud,TO
2531749428,Testa dei Rossi,2026,2000+,Val d'Ossola,Alpi Lepontine,VB
4525024749,Monte Mater,2026,2000+,Val d'Ossola,Alpi Lepontine,VB
9948249383,La Gujetta,2024,2000+,Valle Varaita,Alpi Cozie Sud,CN
1821404498,La Gugliassa,2023,2000+,Val Pellice,Alpi Cozie Sud,TO
10979285249,Gratischer,2023,2000+,Valsesia,Alpi Pennine,VB
5140747466,Truc Muandette,2022,2000+,Valle non classificata,Gruppo non classificato,TO
1907533226,Punta Colletto,2021,2000+,Valle Gesso,Alpi Marittime,CN
1962510389,Punta delle Gule,2021,2000+,Valle Cervo,Alpi Biellesi,VC
8900833167,Rocca del Praet,2021,2000+,Valle Tanaro,Alpi Liguri,CN
1306089995,Monte Chialmo,2020,2000+,Valle Grana,Alpi Cozie Sud,CN
3478790107,Cima Saler,2020,2000+,Val d'Ossola,Alpi Lepontine,VB
7366371502,Cima della Quana,2020,2000+,Val d'Ossola,Alpi Lepontine,VB
2216102181,Colma Colora,2018,2000+,Valsesia,Alpi Pennine,BI
3521397279,Pizzo delle Pecore,2018,2000+,Val d'Ossola,Alpi Lepontine,VB
3402065242,Monte Margineta,2017,2000+,Val d'Ossola,Alpi Lepontine,VB
9683309660,Cima Curran,2014,2000+,Valle non classificata,Gruppo non classificato,TO
3378240939,Tuas Venezia,2012,2000+,Val di Susa,Alpi Cozie Nord,TO
3926117338,Bellacomba,2011,2000+,Val di Susa,Alpi Cozie Nord,TO
4473658118,Monte Alom,2011,2000+,Val d'Ossola,Alpi Lepontine,VB
6443976290,Cima di Chiali,2010,2000+,Valle dell'Orco,Alpi Graie,TO
3859020669,Monte Lion,2009,2000+,Valle Soana,Alpi Graie,TO
5179853055,Pizzo Osbarino,2008,2000+,Val d'Ossola,Alpi Lepontine,VB
7896092905,Costa Nera,2008,2000+,Val d'Ossola,Alpi Lepontine,VB
1260037668,Cima delle Guardie,2007,2000+,Valsesia,Alpi Pennine,BI
2485631937,Monte Grosso,2007,2000+,Valle Tanaro,Alpi Liguri,CN
2448222014,Pizzo del Camino,2006,2000+,Valle Anzasca,Alpi Pennine,VB
1478258847,Punta del Mezzogiorno,2004,2000+,Valle Grana,Alpi Cozie Sud,CN
2450499175,Monte Baussetti,2004,2000+,Valle Tanaro,Alpi Liguri,CN
5306853172,Monte Valletta,2003,2000+,Val Chisone,Alpi Cozie Sud,TO
5306332422,Roche Courbe,2002,2000+,Val Chisone,Alpi Cozie Sud,TO
6710630280,Dente di Seirasso,2000,2000+,Valle Pesio,Alpi Marittime,CN
